Order ID,Order Date,Ship Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2714,2018-10-21,2018-10-24,First Class,Corporate,Florida,East,Office Supplies,Storage,962.97,2,0.0,9.93
CA-2715,2018-08-13,2018-08-14,Second Class,Consumer,California,South,Technology,Machines,379.43,7,0.1,-59.37
CA-2716,2018-11-27,2018-12-03,First Class,Corporate,New York,East,Technology,Accessories,439.03,1,0.3,38.55
CA-2717,2015-10-09,2015-10-12,Second Class,Corporate,Texas,East,Furniture,Tables,301.96,9,0.1,79.14
CA-2718,2016-07-16,2016-07-19,Second Class,Home Office,California,Central,Office Supplies,Paper,45.12,9,0.2,-7.1
CA-2719,2015-09-06,2015-09-09,First Class,Home Office,Florida,West,Furniture,Chairs,73.65,5,0.1,-3.69
CA-2720,2018-12-11,2018-12-12,Standard Class,Corporate,Illinois,Central,Technology,Accessories,936.44,6,0.0,138.22
CA-2721,2018-05-18,2018-05-24,Second Class,Corporate,Illinois,Central,Office Supplies,Binders,234.58,6,0.3,29.37
CA-2722,2016-12-17,2016-12-22,Second Class,Corporate,Illinois,East,Office Supplies,Binders,690.55,6,0.2,2.05
CA-2723,2015-01-18,2015-01-23,Second Class,Home Office,Florida,East,Office Supplies,Storage,380.37,5,0.1,-24.8
CA-2724,2015-11-15,2015-11-16,First Class,Corporate,New York,East,Furniture,Bookcases,308.89,4,0.2,44.57
CA-2725,2016-02-17,2016-02-21,First Class,Corporate,New York,West,Furniture,Chairs,732.95,4,0.1,53.71
CA-2726,2018-11-02,2018-11-06,Second Class,Corporate,Illinois,West,Technology,Phones,727.97,6,0.1,-99.06
CA-2727,2016-06-30,2016-07-01,Second Class,Corporate,Texas,Central,Furniture,Tables,172.42,9,0.1,44.65
CA-2728,2015-03-27,2015-03-30,Same Day,Consumer,Florida,West,Furniture,Chairs,527.52,8,0.0,33.43
CA-2729,2017-02-03,2017-02-08,Second Class,Corporate,New York,South,Office Supplies,Paper,115.48,5,0.2,23.52
CA-2730,2016-01-23,2016-01-29,Second Class,Consumer,California,Central,Technology,Accessories,156.89,1,0.1,19.58
CA-2731,2018-09-07,2018-09-12,Standard Class,Corporate,Illinois,South,Furniture,Tables,456.0,5,0.2,-33.54
CA-2732,2016-04-29,2016-05-02,Second Class,Corporate,California,Central,Furniture,Chairs,913.64,4,0.2,190.57
CA-2733,2017-06-08,2017-06-12,Same Day,Consumer,Washington,South,Technology,Copiers,250.97,8,0.0,72.91
CA-2734,2016-06-03,2016-06-08,Standard Class,Consumer,Illinois,South,Technology,Accessories,90.17,3,0.2,7.09
CA-2735,2016-04-04,2016-04-08,Second Class,Home Office,Washington,East,Office Supplies,Envelopes,482.73,9,0.2,-65.13
CA-2736,2018-09-19,2018-09-22,Same Day,Home Office,Illinois,West,Office Supplies,Appliances,74.3,9,0.3,8.9
CA-2737,2018-04-22,2018-04-23,First Class,Home Office,Washington,Central,Office Supplies,Labels,401.1,1,0.1,-11.63
CA-2738,2018-07-12,2018-07-15,First Class,Home Office,Florida,Central,Furniture,Furnishings,332.73,2,0.2,59.53
CA-2739,2016-12-16,2016-12-21,First Class,Corporate,Texas,Central,Technology,Copiers,22.87,5,0.1,0.38
CA-2740,2016-11-06,2016-11-10,First Class,Corporate,Illinois,Central,Office Supplies,Storage,97.83,5,0.0,21.35
CA-2741,2017-05-16,2017-05-21,First Class,Home Office,Texas,South,Furniture,Bookcases,646.2,2,0.1,124.61
CA-2742,2015-05-17,2015-05-23,First Class,Corporate,Washington,South,Furniture,Chairs,710.13,5,0.3,46.28
CA-2743,2016-10-23,2016-10-29,First Class,Consumer,California,Central,Technology,Machines,993.19,3,0.2,85.99
CA-2744,2018-11-03,2018-11-05,Standard Class,Consumer,Washington,West,Furniture,Chairs,641.76,2,0.2,-1.09
CA-2745,2015-11-07,2015-11-08,Same Day,Corporate,California,East,Technology,Copiers,748.01,4,0.2,-64.43
CA-2746,2018-07-27,2018-07-28,Same Day,Corporate,Washington,East,Furniture,Chairs,444.02,5,0.2,48.4
CA-2747,2016-10-25,2016-10-29,Same Day,Corporate,Florida,South,Office Supplies,Envelopes,560.83,8,0.2,-64.83
CA-2748,2018-07-01,2018-07-07,Same Day,Consumer,Florida,West,Furniture,Tables,431.52,5,0.0,35.88
CA-2749,2016-12-01,2016-12-05,Second Class,Consumer,Washington,South,Furniture,Furnishings,941.26,1,0.1,88.08
CA-2750,2015-08-06,2015-08-09,Same Day,Home Office,Illinois,West,Furniture,Chairs,167.81,7,0.1,42.9
CA-2751,2017-11-20,2017-11-26,Second Class,Corporate,Texas,Central,Office Supplies,Labels,37.66,7,0.1,4.18
CA-2752,2018-11-22,2018-11-25,Same Day,Consumer,California,Central,Technology,Copiers,834.97,1,0.3,126.65
CA-2753,2017-07-03,2017-07-06,Same Day,Home Office,New York,West,Office Supplies,Appliances,892.69,6,0.2,-86.22
CA-2754,2017-11-13,2017-11-14,First Class,Corporate,Texas,East,Furniture,Furnishings,364.96,6,0.0,21.37
CA-2755,2016-04-26,2016-04-30,Second Class,Home Office,Florida,East,Furniture,Bookcases,450.1,1,0.1,9.89
CA-2756,2018-12-29,2018-12-30,First Class,Corporate,California,East,Technology,Phones,478.68,9,0.2,26.45
CA-2757,2018-06-19,2018-06-25,Same Day,Home Office,California,South,Office Supplies,Paper,297.29,8,0.2,-28.47
CA-2758,2015-08-31,2015-09-02,First Class,Consumer,Illinois,East,Technology,Accessories,327.36,8,0.2,-43.65
CA-2759,2016-11-19,2016-11-25,Same Day,Consumer,New York,Central,Office Supplies,Storage,564.57,6,0.3,59.89
CA-2760,2018-01-05,2018-01-06,Same Day,Home Office,Texas,Central,Technology,Machines,473.02,7,0.0,-73.41
CA-2761,2017-11-08,2017-11-11,Standard Class,Home Office,Texas,South,Furniture,Furnishings,717.08,9,0.3,76.32
CA-2762,2017-05-19,2017-05-22,First Class,Corporate,Florida,East,Technology,Copiers,279.08,5,0.0,-11.58
CA-2763,2016-01-10,2016-01-15,Same Day,Consumer,Illinois,Central,Office Supplies,Binders,847.06,7,0.0,-80.77
CA-2764,2018-11-15,2018-11-20,Second Class,Consumer,New York,South,Furniture,Bookcases,245.3,7,0.3,-1.72
CA-2765,2018-11-09,2018-11-13,Standard Class,Consumer,California,East,Furniture,Bookcases,980.74,3,0.2,141.73
CA-2766,2016-08-24,2016-08-28,First Class,Home Office,Washington,East,Office Supplies,Labels,888.29,8,0.3,-72.75
CA-2767,2017-07-25,2017-07-28,Standard Class,Consumer,Texas,East,Office Supplies,Labels,381.38,4,0.1,39.54
CA-2768,2015-01-26,2015-02-01,Second Class,Home Office,Florida,South,Technology,Machines,134.69,4,0.3,-13.35
CA-2769,2015-01-05,2015-01-10,Standard Class,Consumer,Washington,West,Technology,Machines,312.09,1,0.0,-31.35
CA-2770,2015-01-11,2015-01-16,First Class,Corporate,New York,East,Furniture,Bookcases,68.72,8,0.3,13.51
CA-2771,2017-10-01,2017-10-04,First Class,Home Office,Texas,West,Office Supplies,Binders,337.15,4,0.2,-44.26
CA-2772,2016-07-10,2016-07-11,First Class,Consumer,Texas,East,Office Supplies,Labels,545.21,1,0.1,143.52
CA-2773,2015-06-25,2015-07-01,Same Day,Home Office,Illinois,South,Technology,Phones,245.75,2,0.2,48.8
CA-2774,2018-04-15,2018-04-18,Same Day,Home Office,California,West,Office Supplies,Paper,444.34,9,0.3,-40.18
CA-2775,2016-11-27,2016-11-29,Same Day,Consumer,Washington,Central,Furniture,Bookcases,385.07,1,0.3,-9.44
CA-2776,2015-08-03,2015-08-08,Second Class,Corporate,Texas,Central,Technology,Accessories,901.98,1,0.1,163.79
CA-2777,2016-11-29,2016-12-04,Same Day,Corporate,Illinois,West,Technology,Machines,256.4,7,0.2,12.33
CA-2778,2017-04-27,2017-04-30,Same Day,Home Office,California,West,Office Supplies,Storage,20.19,1,0.3,-0.83
CA-2779,2015-01-12,2015-01-16,Same Day,Corporate,California,West,Furniture,Tables,175.25,8,0.2,21.37
CA-2780,2016-12-30,2017-01-05,Second Class,Home Office,Florida,West,Technology,Machines,651.84,5,0.2,145.03
CA-2781,2016-04-14,2016-04-19,Second Class,Consumer,Washington,South,Furniture,Tables,251.69,9,0.3,46.88
CA-2782,2016-06-08,2016-06-11,Second Class,Corporate,Texas,West,Furniture,Furnishings,766.93,7,0.3,30.57
CA-2783,2016-01-13,2016-01-17,Same Day,Home Office,Illinois,Central,Technology,Machines,90.99,8,0.0,3.12
CA-2784,2016-04-21,2016-04-27,Same Day,Home Office,Illinois,Central,Technology,Machines,189.9,4,0.1,50.78
CA-2785,2018-07-24,2018-07-25,Second Class,Home Office,Washington,East,Furniture,Tables,174.29,9,0.2,1.71
CA-2786,2018-01-23,2018-01-29,Same Day,Home Office,Illinois,South,Furniture,Tables,927.35,6,0.0,134.86
CA-2787,2017-07-13,2017-07-14,Second Class,Consumer,New York,West,Office Supplies,Storage,598.2,6,0.3,-23.46
CA-2788,2015-12-07,2015-12-10,Second Class,Corporate,Illinois,South,Technology,Machines,653.42,8,0.2,75.28
CA-2789,2015-03-10,2015-03-14,Same Day,Consumer,California,East,Technology,Machines,255.94,9,0.0,66.97
CA-2790,2017-07-04,2017-07-09,First Class,Corporate,New York,East,Technology,Copiers,166.96,7,0.0,21.82
CA-2791,2015-01-26,2015-01-28,Standard Class,Corporate,Washington,West,Furniture,Tables,27.39,9,0.2,4.18
CA-2792,2015-05-29,2015-05-30,Standard Class,Corporate,Washington,South,Technology,Accessories,910.01,5,0.2,57.17
CA-2793,2016-02-29,2016-03-05,First Class,Consumer,Florida,West,Technology,Accessories,543.63,4,0.0,19.23
CA-2794,2015-03-17,2015-03-18,Second Class,Home Office,Florida,West,Office Supplies,Paper,587.92,5,0.1,106.95
CA-2795,2017-01-16,2017-01-20,First Class,Corporate,New York,South,Office Supplies,Storage,516.07,4,0.2,-5.44
CA-2796,2018-11-20,2018-11-25,Standard Class,Consumer,New York,West,Office Supplies,Envelopes,100.21,1,0.0,-11.67
CA-2797,2015-10-25,2015-10-29,Same Day,Corporate,Florida,Central,Technology,Phones,565.2,4,0.2,-32.33
CA-2798,2016-09-08,2016-09-13,Standard Class,Home Office,Florida,Central,Office Supplies,Binders,422.29,9,0.0,59.93
CA-2799,2017-05-24,2017-05-27,First Class,Home Office,California,East,Office Supplies,Binders,544.32,4,0.0,-23.25
CA-2800,2015-09-12,2015-09-13,First Class,Home Office,Florida,West,Office Supplies,Binders,952.88,9,0.1,-96.6
CA-2801,2018-07-02,2018-07-04,Standard Class,Corporate,Florida,East,Furniture,Bookcases,284.31,2,0.0,-18.76
CA-2802,2017-01-26,2017-01-28,Same Day,Consumer,Washington,West,Office Supplies,Storage,661.03,9,0.3,-42.62
CA-2803,2016-08-16,2016-08-19,First Class,Home Office,Texas,South,Technology,Copiers,316.12,4,0.3,-42.19
CA-2804,2015-03-04,2015-03-06,Standard Class,Consumer,California,Central,Furniture,Bookcases,763.99,5,0.2,82.74
CA-2805,2016-12-23,2016-12-27,First Class,Home Office,Illinois,Central,Technology,Phones,14.49,4,0.3,2.57
CA-2806,2017-03-23,2017-03-26,First Class,Home Office,Texas,Central,Technology,Machines,927.88,1,0.0,-15.4
CA-2807,2017-12-24,2017-12-27,Same Day,Home Office,New York,East,Technology,Accessories,6.35,5,0.2,0.9
CA-2808,2017-11-19,2017-11-21,Second Class,Consumer,New York,Central,Furniture,Chairs,880.0,9,0.3,71.04
CA-2809,2015-04-15,2015-04-16,Second Class,Consumer,New York,Central,Office Supplies,Paper,159.04,9,0.2,-4.5
CA-2810,2016-10-02,2016-10-04,First Class,Home Office,Florida,East,Technology,Machines,110.56,8,0.1,27.78
CA-2811,2015-01-27,2015-02-01,Second Class,Corporate,Washington,East,Technology,Machines,19.92,5,0.0,5.94
CA-2812,2018-02-04,2018-02-08,Second Class,Corporate,Illinois,West,Technology,Copiers,505.03,3,0.1,-86.27
CA-2813,2016-06-29,2016-07-04,First Class,Corporate,Washington,West,Technology,Accessories,348.73,7,0.3,35.0
CA-2814,2015-04-21,2015-04-23,Second Class,Consumer,Illinois,South,Office Supplies,Labels,225.39,1,0.1,0.94
CA-2815,2017-03-13,2017-03-16,Same Day,Home Office,New York,East,Furniture,Chairs,557.93,3,0.1,26.33
CA-2816,2016-01-30,2016-02-01,Second Class,Consumer,Texas,Central,Office Supplies,Binders,828.02,5,0.3,-39.11
CA-2817,2015-04-08,2015-04-13,First Class,Consumer,Illinois,Central,Furniture,Chairs,927.57,1,0.3,2.51
CA-2818,2015-05-29,2015-06-01,Standard Class,Corporate,California,Central,Furniture,Tables,769.13,2,0.1,14.11
CA-2819,2015-05-12,2015-05-16,Same Day,Home Office,Washington,West,Office Supplies,Paper,207.52,2,0.2,47.63
CA-2820,2015-10-02,2015-10-05,Second Class,Corporate,New York,West,Technology,Copiers,899.32,3,0.3,176.59
CA-2821,2017-08-20,2017-08-26,Second Class,Home Office,New York,South,Furniture,Tables,175.84,7,0.2,-26.34
CA-2822,2015-01-26,2015-01-28,Standard Class,Home Office,Texas,East,Technology,Accessories,514.88,7,0.1,-84.74
CA-2823,2015-02-24,2015-02-26,Standard Class,Consumer,Illinois,South,Office Supplies,Labels,595.97,1,0.3,-0.24
CA-2824,2016-08-21,2016-08-25,Second Class,Consumer,Illinois,East,Furniture,Chairs,998.9,1,0.1,128.82
CA-2825,2016-04-11,2016-04-15,Same Day,Home Office,Illinois,West,Technology,Copiers,650.28,7,0.0,67.04
CA-2826,2015-12-19,2015-12-23,Second Class,Corporate,Illinois,South,Furniture,Furnishings,29.36,1,0.3,-3.99
CA-2827,2018-03-25,2018-03-27,First Class,Home Office,Washington,Central,Office Supplies,Binders,10.89,3,0.2,0.83
CA-2828,2017-09-06,2017-09-10,First Class,Corporate,New York,Central,Office Supplies,Envelopes,575.53,9,0.1,58.92
CA-2829,2015-04-12,2015-04-13,Second Class,Corporate,Texas,South,Office Supplies,Appliances,649.91,5,0.0,111.8
CA-2830,2015-12-01,2015-12-07,Standard Class,Consumer,New York,Central,Office Supplies,Binders,72.46,8,0.0,14.71
CA-2831,2015-03-01,2015-03-03,Same Day,Corporate,Florida,East,Furniture,Tables,665.81,5,0.2,130.26
CA-2832,2017-08-25,2017-08-26,First Class,Corporate,Illinois,South,Furniture,Furnishings,36.46,5,0.3,1.22
CA-2833,2017-04-28,2017-05-03,Same Day,Home Office,Texas,West,Furniture,Tables,702.25,1,0.1,147.18
CA-2834,2017-03-29,2017-03-30,Second Class,Consumer,Illinois,Central,Furniture,Chairs,667.39,8,0.3,60.11
CA-2835,2017-06-25,2017-06-30,First Class,Home Office,New York,South,Technology,Accessories,157.2,8,0.3,31.77
CA-2836,2017-04-20,2017-04-26,Same Day,Home Office,New York,Central,Technology,Machines,394.14,9,0.2,-48.9
CA-2837,2016-12-25,2016-12-29,Standard Class,Home Office,California,East,Furniture,Chairs,164.52,2,0.0,9.59
CA-2838,2017-04-11,2017-04-12,Standard Class,Consumer,Florida,Central,Technology,Accessories,153.8,3,0.0,-21.26
CA-2839,2018-04-13,2018-04-16,Second Class,Corporate,California,Central,Furniture,Bookcases,611.66,5,0.3,-31.81
CA-2840,2015-11-30,2015-12-04,Second Class,Home Office,Illinois,East,Technology,Copiers,958.05,3,0.3,-5.01
CA-2841,2016-12-03,2016-12-04,Same Day,Consumer,California,South,Office Supplies,Binders,420.55,7,0.2,-48.18
CA-2842,2015-06-07,2015-06-11,Second Class,Consumer,California,South,Furniture,Bookcases,256.94,4,0.1,22.01
CA-2843,2016-02-09,2016-02-10,First Class,Home Office,Illinois,East,Furniture,Bookcases,31.17,5,0.1,1.94
CA-2844,2017-12-06,2017-12-11,Second Class,Home Office,Washington,West,Furniture,Furnishings,847.2,6,0.1,4.35
CA-2845,2017-10-26,2017-10-31,First Class,Consumer,Texas,West,Technology,Accessories,342.47,5,0.0,-20.79
CA-2846,2015-09-27,2015-10-01,Standard Class,Home Office,California,Central,Technology,Phones,354.49,4,0.3,-11.31
CA-2847,2016-06-24,2016-06-27,Standard Class,Home Office,Texas,West,Furniture,Furnishings,455.01,7,0.0,-64.37
CA-2848,2015-11-05,2015-11-08,Same Day,Consumer,Florida,East,Office Supplies,Binders,669.84,5,0.3,-80.23
CA-2849,2017-05-19,2017-05-21,Same Day,Consumer,Illinois,Central,Furniture,Tables,718.05,4,0.3,0.89
CA-2850,2018-05-18,2018-05-19,Second Class,Home Office,Florida,Central,Office Supplies,Binders,162.04,3,0.3,-8.04
CA-2851,2018-10-19,2018-10-21,First Class,Corporate,Florida,Central,Technology,Phones,554.4,8,0.3,-22.9
CA-2852,2015-01-14,2015-01-19,First Class,Home Office,California,West,Technology,Accessories,524.33,2,0.3,48.93
CA-2853,2018-05-07,2018-05-10,Second Class,Consumer,California,Central,Technology,Copiers,41.34,1,0.0,6.39
CA-2854,2017-10-09,2017-10-13,First Class,Corporate,Florida,West,Office Supplies,Appliances,317.47,3,0.2,-40.14
CA-2855,2015-03-11,2015-03-17,Standard Class,Consumer,Illinois,South,Office Supplies,Appliances,141.04,6,0.3,-6.81
CA-2856,2017-06-14,2017-06-17,First Class,Corporate,Illinois,Central,Furniture,Chairs,413.65,6,0.1,70.73
CA-2857,2015-12-31,2016-01-05,Second Class,Home Office,Texas,Central,Technology,Accessories,586.3,5,0.0,-13.98
CA-2858,2018-12-12,2018-12-16,Second Class,Home Office,Florida,South,Furniture,Chairs,245.72,9,0.1,-42.12
CA-2859,2018-11-26,2018-12-01,First Class,Consumer,Illinois,West,Office Supplies,Envelopes,933.45,2,0.1,16.39
CA-2860,2016-10-22,2016-10-24,Same Day,Consumer,Florida,Central,Technology,Phones,920.51,6,0.0,-170.76
CA-2861,2018-07-12,2018-07-16,Second Class,Home Office,Illinois,West,Furniture,Bookcases,443.56,8,0.2,3.56
CA-2862,2017-01-14,2017-01-20,Same Day,Consumer,California,West,Furniture,Bookcases,508.21,8,0.1,49.31
CA-2863,2016-07-11,2016-07-14,Standard Class,Corporate,New York,West,Office Supplies,Storage,696.75,8,0.2,14.5
CA-2864,2015-06-06,2015-06-08,First Class,Corporate,Florida,Central,Technology,Machines,917.51,2,0.0,237.09
CA-2865,2018-06-27,2018-06-30,Standard Class,Home Office,California,East,Furniture,Tables,158.06,1,0.0,3.39
CA-2866,2017-03-11,2017-03-12,Standard Class,Home Office,Florida,East,Furniture,Bookcases,323.05,8,0.1,-49.29
CA-2867,2018-05-25,2018-05-29,Same Day,Home Office,Illinois,West,Office Supplies,Storage,104.17,4,0.1,20.24
CA-2868,2016-08-29,2016-09-02,Second Class,Consumer,California,West,Technology,Phones,14.65,9,0.2,-0.46
CA-2869,2017-04-25,2017-04-26,Same Day,Consumer,Texas,East,Office Supplies,Envelopes,79.72,7,0.3,-0.97
CA-2870,2018-12-28,2018-12-31,Same Day,Consumer,New York,South,Furniture,Bookcases,533.83,8,0.3,28.72
CA-2871,2015-10-09,2015-10-11,Second Class,Home Office,Florida,West,Furniture,Furnishings,733.63,8,0.3,121.31
CA-2872,2017-01-15,2017-01-21,Standard Class,Corporate,Florida,East,Technology,Machines,485.48,9,0.0,104.18
CA-2873,2018-06-18,2018-06-23,Second Class,Corporate,Washington,South,Technology,Machines,573.0,9,0.2,100.66
CA-2874,2015-01-25,2015-01-26,First Class,Consumer,California,West,Furniture,Chairs,161.71,1,0.1,14.09
CA-2875,2017-09-11,2017-09-17,Same Day,Consumer,Florida,Central,Furniture,Furnishings,980.15,4,0.2,-89.65
CA-2876,2016-07-28,2016-08-03,Same Day,Corporate,Texas,South,Furniture,Furnishings,611.4,4,0.3,-72.14
CA-2877,2016-06-03,2016-06-04,First Class,Consumer,Florida,East,Technology,Accessories,316.8,4,0.3,-31.65
CA-2878,2016-03-05,2016-03-11,Standard Class,Home Office,Illinois,East,Office Supplies,Labels,811.07,7,0.2,123.78
CA-2879,2015-12-17,2015-12-22,Same Day,Consumer,Washington,South,Furniture,Furnishings,249.52,4,0.0,-15.65
CA-2880,2017-05-10,2017-05-12,Same Day,Consumer,New York,Central,Technology,Phones,567.0,5,0.0,-21.92
CA-2881,2018-04-08,2018-04-14,Second Class,Consumer,Illinois,South,Office Supplies,Appliances,852.23,2,0.1,173.79
CA-2882,2017-02-02,2017-02-05,Standard Class,Consumer,Illinois,West,Office Supplies,Envelopes,453.28,5,0.0,85.03
CA-2883,2015-04-23,2015-04-28,Same Day,Consumer,Illinois,West,Furniture,Furnishings,533.94,6,0.1,-80.07
CA-2884,2016-08-02,2016-08-07,Second Class,Corporate,Illinois,South,Office Supplies,Storage,609.67,6,0.1,-36.95
CA-2885,2018-08-05,2018-08-06,Second Class,Consumer,Florida,West,Furniture,Bookcases,695.38,6,0.0,84.76
CA-2886,2018-12-06,2018-12-11,Same Day,Corporate,Washington,East,Office Supplies,Labels,756.1,9,0.3,62.84
CA-2887,2015-01-11,2015-01-15,Same Day,Corporate,Florida,East,Office Supplies,Appliances,698.02,3,0.3,70.42
CA-2888,2018-10-28,2018-10-29,Standard Class,Corporate,California,West,Furniture,Tables,461.36,3,0.3,-9.63
CA-2889,2017-05-04,2017-05-08,Standard Class,Home Office,New York,South,Office Supplies,Labels,299.59,5,0.0,58.54
CA-2890,2018-04-06,2018-04-11,Same Day,Corporate,Texas,Central,Technology,Phones,565.0,5,0.1,31.87
CA-2891,2015-03-02,2015-03-03,Standard Class,Corporate,Florida,Central,Furniture,Bookcases,438.87,2,0.1,-11.74
CA-2892,2016-05-11,2016-05-12,Same Day,Consumer,Florida,South,Technology,Accessories,580.34,5,0.2,83.73
CA-2893,2016-12-18,2016-12-19,First Class,Home Office,Florida,West,Technology,Machines,88.48,1,0.0,-6.48
CA-2894,2016-11-29,2016-12-05,First Class,Corporate,Washington,East,Office Supplies,Labels,813.86,3,0.2,92.42
CA-2895,2018-11-27,2018-11-30,First Class,Consumer,Texas,South,Office Supplies,Envelopes,117.29,4,0.3,-12.26
CA-2896,2016-12-31,2017-01-01,Standard Class,Consumer,Illinois,West,Technology,Accessories,510.1,8,0.1,-7.33
CA-2897,2015-04-22,2015-04-27,Same Day,Corporate,Florida,Central,Office Supplies,Storage,46.29,4,0.1,-3.24
CA-2898,2016-06-14,2016-06-15,First Class,Corporate,New York,Central,Office Supplies,Storage,26.63,2,0.3,1.65
CA-2899,2016-10-23,2016-10-28,First Class,Home Office,Washington,West,Technology,Copiers,635.92,1,0.3,-58.25
CA-2900,2017-02-28,2017-03-02,First Class,Corporate,New York,West,Furniture,Chairs,260.55,9,0.2,9.36
